TIF Number,TIF Name,Time Period,Type,Description,Amount,Designation Date,Expiration Date
T-115,Chicago/Central Park,2024,Current Obligations,Program administration,-193600,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2024,Revenue,Property tax,5933000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2025,Current Obligations,Program administration,-205500,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2025,Revenue,Property tax,6269400,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2026,Current Obligations,Program administration,-308200,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2026,Revenue,Property tax,6269400,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,Chicago Ave HSIP - pedestrial safety - design/construction,-327600,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,IGA - CPD - Skate Park - 3349 W Rice St,-1257900,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,IGA - CPS - MSAC - Raby,-8328300,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,IGA - CPS - MSAC - Westinghouse,-1969700,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,Lighting - multiple locations in Ward 28,-318000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-1593900,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,NIF,-494300,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,Purchase Rehab Program - SF/MF,-2000000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,Resurfacing - 500 N Harding,-100,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,Retail Thrive Zone - program admin,-40000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,SBIF,-1100200,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,SBIF - Retail Thrive Zone,-1250000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,Street resurfacing / sidewalk repairs - Ward 28,-37600,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,TIF Works,-383200,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,Westside resurfacing program,-201900,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,26713900,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2019,Current Obligations,IGA - CPD - Spikings Farm - playlot,-137500,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2019,Current Obligations,Program administration,-27700,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2019,Current Obligations,Stormwater diversion tunnel - Albany Park - additional funding,-2100000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2019,Current Obligations,"Streetscape - Pulaski, Wilson to Elston",33400,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2019,Fund Balance,Surplus TIF Funds - 2019,-292000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2019,Revenue,Property tax,1821100,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2019,Transfers Between TIF Districts,To Irving Park/Elston (Lighting),-200000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2020,Current Obligations,Program administration,-28600,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2020,Fund Balance,Surplus TIF Funds - 2020,-74000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2020,Proposed Projects,Bus Priority Zone - Pulaski / Ainslie,-400000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2020,Proposed Projects,Bus Priority Zone - Pulaski / Elston / Wilson,-625000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2020,Proposed Projects,Polling Place ADA Upgrade - Police Station - 4650 N Pulaski Rd,-25000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2020,Proposed Projects,Proposed park project #1,-500000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2020,Proposed Projects,SBIF,-500000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2020,Revenue,Property tax,1821100,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2021,Current Obligations,Program administration,-29900,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2021,Proposed Projects,Proposed redevelopment project #1,-2433800,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2021,Proposed Projects,SBIF,-500000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2021,Revenue,Property tax,1821100,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2022,Current Obligations,Program administration,-33100,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2022,Proposed Projects,Proposed redevelopment project #1,-1216900,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2022,Proposed Projects,SBIF,-500000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2022,Revenue,Property tax,1964100,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2023,Current Obligations,Program administration,-39300,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2023,Revenue,Property tax,1964100,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2024,Current Obligations,Program administration,-52100,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2024,Revenue,Property tax,1964100,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2025,Current Obligations,Program administration,-56500,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2025,Revenue,Property tax,2111400,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2026,Current Obligations,Program administration,-83900,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,Fund / Project Balances,Current Obligations,Bike lanes - protected,-57800,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,Fund / Project Balances,Current Obligations,IGA - CPD - Eugene Field Park - II,-345000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,Fund / Project Balances,Current Obligations,SBIF,-1102500,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,Fund / Project Balances,Current Obligations,Streetscape - Elston/Montrose,-2000000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,Fund / Project Balances,Current Obligations,"Streetscape - Pulaski, Wilson to Elston",-33400,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,6712600,02/27/2002,12/31/2026
T-117,47th/Ashland,2019,Current Obligations,Fire station - Engine Co. 049 - Equal Access rehab - 4401 S Ashland Ave,-300000,03/27/2002,12/31/2026
T-117,47th/Ashland,2019,Current Obligations,Lighting - Neighborhood Lighting Improvements,-2000000,03/27/2002,12/31/2026
T-117,47th/Ashland,2019,Current Obligations,MSAC - program costs,-800,03/27/2002,12/31/2026
T-117,47th/Ashland,2019,Current Obligations,MSAC DS - 2010 - Back Of The Yards - Series A - Callable,-134200,03/27/2002,12/31/2026
T-117,47th/Ashland,2019,Current Obligations,MSAC DS - 2010 - Back Of The Yards - Series A - Non-Callable,-1149800,03/27/2002,12/31/2026
T-117,47th/Ashland,2019,Current Obligations,MSAC DS - 2010 - Back Of The Yards - Series B,-424000,03/27/2002,12/31/2026
T-117,47th/Ashland,2019,Current Obligations,Program administration,-46000,03/27/2002,12/31/2026
T-117,47th/Ashland,2019,Current Obligations,Retail Thrive Zone,-20000,03/27/2002,12/31/2026
T-117,47th/Ashland,2019,Current Obligations,Sidewalks - 1400-1600 W 47th St,-250000,03/27/2002,12/31/2026
T-117,47th/Ashland,2019,Revenue,Property tax,2716900,03/27/2002,12/31/2026
T-117,47th/Ashland,2020,Current Obligations,MSAC DS - 2010 - Back Of The Yards - Series A - Callable,-134200,03/27/2002,12/31/2026
T-117,47th/Ashland,2020,Current Obligations,MSAC DS - 2010 - Back Of The Yards - Series B,-1699000,03/27/2002,12/31/2026
T-117,47th/Ashland,2020,Current Obligations,Program administration,-47500,03/27/2002,12/31/2026
T-117,47th/Ashland,2020,Current Obligations,RDA - Bishop Plaza LLC,-226600,03/27/2002,12/31/2026
T-117,47th/Ashland,2020,Current Obligations,Retail Thrive Zone,-1690000,03/27/2002,12/31/2026
T-117,47th/Ashland,2020,Current Obligations,Urban Main Street Program - Phase I,-125000,03/27/2002,12/31/2026
T-117,47th/Ashland,2020,Proposed Projects,CDOT - Neighborhood Infrastructure Improvements,-500000,03/27/2002,12/31/2026
T-117,47th/Ashland,2020,Revenue,Property tax,2716900,03/27/2002,12/31/2026
T-117,47th/Ashland,2021,Current Obligations,MSAC DS - 2010 - Back Of The Yards - Series A - Callable,-1169200,03/27/2002,12/31/2026
T-117,47th/Ashland,2021,Current Obligations,MSAC DS - 2010 - Back Of The Yards - Series B,-680800,03/27/2002,12/31/2026
T-117,47th/Ashland,2021,Current Obligations,Program administration,-49600,03/27/2002,12/31/2026
T-117,47th/Ashland,2021,Current Obligations,RDA - Bishop Plaza LLC,-231100,03/27/2002,12/31/2026
T-117,47th/Ashland,2021,Current Obligations,Retail Thrive Zone,-500000,03/27/2002,12/31/2026
T-117,47th/Ashland,2021,Current Obligations,Urban Main Street Program - Phase I,-125000,03/27/2002,12/31/2026
T-117,47th/Ashland,2021,Proposed Projects,CDOT - Neighborhood Infrastructure Improvements,-500000,03/27/2002,12/31/2026
T-117,47th/Ashland,2021,Revenue,Property tax,2716900,03/27/2002,12/31/2026
T-117,47th/Ashland,2022,Current Obligations,MSAC DS - 2010 - Back Of The Yards - Series A - Callable,-352400,03/27/2002,12/31/2026
T-117,47th/Ashland,2022,Current Obligations,MSAC DS - 2010 - Back Of The Yards - Series B,-1526000,03/27/2002,12/31/2026
T-117,47th/Ashland,2022,Current Obligations,Program administration,-54400,03/27/2002,12/31/2026
T-117,47th/Ashland,2022,Current Obligations,RDA - Bishop Plaza LLC,-235700,03/27/2002,12/31/2026
T-117,47th/Ashland,2022,Current Obligations,Urban Main Street Program - Phase I,-126200,03/27/2002,12/31/2026
T-117,47th/Ashland,2022,Revenue,Property tax,2912400,03/27/2002,12/31/2026
T-117,47th/Ashland,2023,Current Obligations,MSAC DS - 2010 - Back Of The Yards - Series A - Callable,-1449000,03/27/2002,12/31/2026
T-117,47th/Ashland,2023,Current Obligations,MSAC DS - 2010 - Back Of The Yards - Series B,-533800,03/27/2002,12/31/2026
T-117,47th/Ashland,2023,Current Obligations,Program administration,-64700,03/27/2002,12/31/2026
T-117,47th/Ashland,2023,Current Obligations,RDA - Bishop Plaza LLC,-240400,03/27/2002,12/31/2026
T-117,47th/Ashland,2023,Revenue,Property tax,2912400,03/27/2002,12/31/2026
T-117,47th/Ashland,2024,Current Obligations,MSAC DS - 2010 - Back Of The Yards - Series B,-5785600,03/27/2002,12/31/2026
T-117,47th/Ashland,2024,Current Obligations,Program administration,-86100,03/27/2002,12/31/2026
T-117,47th/Ashland,2024,Current Obligations,RDA - Bishop Plaza LLC,-245200,03/27/2002,12/31/2026
T-117,47th/Ashland,2024,Revenue,Property tax,2912400,03/27/2002,12/31/2026
T-117,47th/Ashland,2025,Current Obligations,Program administration,-92600,03/27/2002,12/31/2026
T-117,47th/Ashland,2025,Current Obligations,RDA - Bishop Plaza LLC,-505400,03/27/2002,12/31/2026
T-117,47th/Ashland,2026,Current Obligations,Program administration,-137800,03/27/2002,12/31/2026
T-117,47th/Ashland,2026,Revenue,Property tax,3113900,03/27/2002,12/31/2026
T-117,47th/Ashland,Fund / Project Balances,Current Obligations,Englewood Trails feasibility study,-105500,03/27/2002,12/31/2026
T-117,47th/Ashland,Fund / Project Balances,Current Obligations,Planned Manufacturing District study,-3300,03/27/2002,12/31/2026
T-117,47th/Ashland,Fund / Project Balances,Current Obligations,RDA - Bishop Plaza LLC,-252800,03/27/2002,12/31/2026
T-117,47th/Ashland,Fund / Project Balances,Current Obligations,Retail Thrive Zone - program admin,-20000,03/27/2002,12/31/2026
T-117,47th/Ashland,Fund / Project Balances,Current Obligations,SBIF,-204500,03/27/2002,12/31/2026
T-117,47th/Ashland,Fund / Project Balances,Current Obligations,SBIF - Retail Thrive Zone,-1078400,03/27/2002,12/31/2026
T-117,47th/Ashland,Fund / Project Balances,Current Obligations,Sidewalk repairs - 1600-2100 W 47th St,-216500,03/27/2002,12/31/2026
T-117,47th/Ashland,Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,10006000,03/27/2002,12/31/2026
T-118,47th/King Drive,2019,Current Obligations,Lighting - Neighborhood Lighting Improvements,-1400000,03/27/2002,12/31/2026
T-118,47th/King Drive,2019,Current Obligations,Program administration,-123200,03/27/2002,12/31/2026
T-118,47th/King Drive,2019,Current Obligations,Retail Thrive Zone,-8000,03/27/2002,12/31/2026
T-118,47th/King Drive,2019,Proposed Projects,Purchase Rehab Program - MF,-1000000,03/27/2002,12/31/2026
T-118,47th/King Drive,2019,Proposed Projects,SBIF,-500000,03/27/2002,12/31/2026
T-118,47th/King Drive,2019,Revenue,Property tax,9296000,03/27/2002,12/31/2026
T-118,47th/King Drive,2019,Transfers Between TIF Districts,To Bronzeville (Dunbar Park),-1400000,03/27/2002,12/31/2026
T-118,47th/King Drive,2019,Transfers Between TIF Districts,To Bronzeville (Williams Park),-3000000,03/27/2002,12/31/2026
T-118,47th/King Drive,2020,Current Obligations,Program administration,-127200,03/27/2002,12/31/2026
T-118,47th/King Drive,2020,Current Obligations,Retail Thrive Zone,-820000,03/27/2002,12/31/2026
T-118,47th/King Drive,2020,Proposed Projects,CDOT - Neighborhood Infrastructure Improvements,-1250000,03/27/2002,12/31/2026
T-118,47th/King Drive,2020,Proposed Projects,"CPL - Library - Hall - 4801 S Michigan - envelope repairs, mechanicals, new layout",-1750000,03/27/2002,12/31/2026
T-118,47th/King Drive,2020,Proposed Projects,CPL - Library - Hall Library - 4801 S Michigan - new boilers,-100000,03/27/2002,12/31/2026
T-118,47th/King Drive,2020,Proposed Transfers,To Bronzeville (Proposed redevelopment project),-20000000,03/27/2002,12/31/2026
T-118,47th/King Drive,2020,Revenue,Property tax,9296000,03/27/2002,12/31/2026
T-118,47th/King Drive,2021,Current Obligations,Program administration,-132900,03/27/2002,12/31/2026
T-118,47th/King Drive,2021,Current Obligations,RDA - 300 East 51st LLC,-200000,03/27/2002,12/31/2026
T-118,47th/King Drive,2021,Proposed Projects,CDOT - Neighborhood Infrastructure Improvements,-2500000,03/27/2002,12/31/2026
T-118,47th/King Drive,2021,Proposed Projects,"CPL - Library - Hall - 4801 S Michigan - envelope repairs, mechanicals, new layout",-1750000,03/27/2002,12/31/2026
T-118,47th/King Drive,2021,Revenue,Property tax,9296000,03/27/2002,12/31/2026
T-118,47th/King Drive,2022,Current Obligations,Program administration,-143000,03/27/2002,12/31/2026
T-118,47th/King Drive,2022,Proposed Projects,CDOT - Neighborhood Infrastructure Improvements,-1250000,03/27/2002,12/31/2026
T-118,47th/King Drive,2022,Revenue,Property tax,9698000,03/27/2002,12/31/2026
T-118,47th/King Drive,2023,Current Obligations,Program administration,-171100,03/27/2002,12/31/2026
T-118,47th/King Drive,2023,Revenue,Property tax,9698000,03/27/2002,12/31/2026
T-118,47th/King Drive,2024,Current Obligations,Program administration,-229800,03/27/2002,12/31/2026
T-118,47th/King Drive,2024,Revenue,Property tax,9698000,03/27/2002,12/31/2026
T-118,47th/King Drive,2025,Current Obligations,Program administration,-242100,03/27/2002,12/31/2026
T-118,47th/King Drive,2025,Revenue,Property tax,10112000,03/27/2002,12/31/2026
T-118,47th/King Drive,2026,Current Obligations,Program administration,-363800,03/27/2002,12/31/2026
T-118,47th/King Drive,2026,Revenue,Property tax,10112000,03/27/2002,12/31/2026
T-118,47th/King Drive,Fund / Project Balances,Current Obligations,NIF,-521800,03/27/2002,12/31/2026
T-118,47th/King Drive,Fund / Project Balances,Current Obligations,RDA - 300 East 51st LLC,-1000000,03/27/2002,12/31/2026
T-118,47th/King Drive,Fund / Project Balances,Current Obligations,RDA - Paul G Stewart Apts Ph 3,-1461700,03/27/2002,12/31/2026
T-118,47th/King Drive,Fund / Project Balances,Current Obligations,"Resurfacing - King Dr, 37th to 51st",-544600,03/27/2002,12/31/2026
T-118,47th/King Drive,Fund / Project Balances,Current Obligations,Retail Thrive Zone - infrastructure,-68100,03/27/2002,12/31/2026
T-118,47th/King Drive,Fund / Project Balances,Current Obligations,Retail Thrive Zone - program admin,-8000,03/27/2002,12/31/2026
T-118,47th/King Drive,Fund / Project Balances,Current Obligations,SBIF,-950400,03/27/2002,12/31/2026
T-118,47th/King Drive,Fund / Project Balances,Current Obligations,SBIF - Retail Thrive Zone,-492000,03/27/2002,12/31/2026
T-175,51st/Lake Park,2032,Revenue,Property tax,1359200,11/15/2012,12/31/2036
T-118,47th/King Drive,Fund / Project Balances,Current Obligations,"Streetscape - 47th, State to King Dr",-35000,03/27/2002,12/31/2026
T-118,47th/King Drive,Fund / Project Balances,Current Obligations,TIF Works,-700000,03/27/2002,12/31/2026
T-118,47th/King Drive,Fund / Project Balances,Current Obligations,Walk To Transit III - design and construction,-201700,03/27/2002,12/31/2026
T-118,47th/King Drive,Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,20166000,03/27/2002,12/31/2026
T-119,Lakefront,2019,Current Obligations,Lighting - Neighborhood Lighting Improvements,-60000,03/27/2002,12/31/2026
T-119,Lakefront,2019,Current Obligations,Program administration,-8700,03/27/2002,12/31/2026
T-119,Lakefront,2019,Current Obligations,RDA - Lake Park Crescent Rental,-61100,03/27/2002,12/31/2026
T-119,Lakefront,2019,Revenue,Property tax,497900,03/27/2002,12/31/2026
T-119,Lakefront,2020,Current Obligations,Program administration,-8900,03/27/2002,12/31/2026
T-119,Lakefront,2020,Current Obligations,RDA - Lake Park Crescent For Sale,-198100,03/27/2002,12/31/2026
T-119,Lakefront,2020,Current Obligations,RDA - Lake Park Crescent Rental,-55300,03/27/2002,12/31/2026
T-119,Lakefront,2020,Fund Balance,Surplus TIF Funds - 2020,-75000,03/27/2002,12/31/2026
T-119,Lakefront,2020,Proposed Projects,Proposed park project #1,-150000,03/27/2002,12/31/2026
T-119,Lakefront,2020,Revenue,Property tax,497900,03/27/2002,12/31/2026
