TIF Number,TIF Name,Tme Period,Type,Description,Amount,Designation Date,Expiration Date
T-109,Lawrence/Broadway,2024,Proposed Projects,Proposed Redevelopment Project #1,-6000000,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,2024,Current Obligations,RDA - CircEsteem,-1403800,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,2024,Current Obligations,RDA - Gunnison Lofts,-150100,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,2024,Current Obligations,RDA - Leland Hotel,-41400,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,2024,Current Obligations,RDA - Uptown Broadway Building,-75600,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,2024,Current Obligations,RDA - Uptown Theater,-6500000,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,2025,Current Obligations,Program Administration,-81100,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,2025,Revenue,Property tax,7091300,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,2025,Proposed Projects,Proposed Redevelopment Project #1,-6000000,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,2025,Current Obligations,RDA - Gunnison Lofts,-309200,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,2025,Current Obligations,RDA - Leland Hotel,-85400,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,2025,Current Obligations,RDA - Uptown Broadway Building,-155800,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,2025,Current Obligations,RDA - Uptown Theater,-6500000,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,Fund / Project Balances,Current Obligations,CDOT - ADA Polling Place - McCutcheon School,-9000,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,Fund / Project Balances,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,-2156500,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,Fund / Project Balances,Current Obligations,"CDOT - Streetscape - Broadway, Leland to Gunnison",-279500,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,Fund / Project Balances,Current Obligations,DPD - Study - Retail Corridor Study - Ward 48,-3900,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,28179500,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,Fund / Project Balances,Current Obligations,IGA - CTA - Red Purple Transit - Red Line reconstruction,-183300,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,Fund / Project Balances,Current Obligations,RDA - Gunnison Lofts,-141400,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,Fund / Project Balances,Current Obligations,RDA - Leland Hotel,-18900,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,Fund / Project Balances,Current Obligations,RDA - Uptown Broadway Building,-79600,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,Fund / Project Balances,Current Obligations,SBIF,-731600,06/27/2001,12/31/2025
T-109,Lawrence/Broadway,Fund / Project Balances,Current Obligations,TIF Works,-74400,06/27/2001,12/31/2025
T-088,Lawrence/Kedzie,2022,Current Obligations,Program Administration,-111600,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2022,Revenue,Property tax,11787200,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2022,Revenue,Property Tax - 2022 - Collection Variance,-2964900,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2022,Current Obligations,RDA - Roots Metropolitan Apts,-625000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2022,Current Obligations,SBIF,-1000000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,CDOT - Stormwater diversion tunnel - Albany Park,500000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,CDOT - Traffic signal -  Foster / Albany,-500000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,CDOT - Walk To Transit,700,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,DPD - Study - Lawrence Kimball Small Area Plan,-120000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,IGA - CPD - Park 0042 - Kivanis Park - River Restoration/Access,-800000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,IGA - CPD - Park 0186 - River Park - Paddling/Adaptive Paddling Program,-750000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,IGA - CPD - Park 0275 - Ronan Park - 3000 W Argyle St - Gardens,-2500000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,IGA - CPD - Park 0275 - Ronan Park - 3000 W Argyle St - Plaza,-1000000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,IGA - CPD - Park xxxx - Northside College Prep - 5501 N Kedzie Ave - River Bank Stabilization/Habitat/Trail,-2000000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,IGA - CPS - Albany Park M.S. - 4929 N Sawyer Ave - BAS,-783700,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,IGA - CPS - Hibbard Green Space,-3500000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,IGA - CPS - Northside Prep H.S. - 5501 N Kedzie Ave - BAS,-641000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,IGA - CPS - Northside Prep H.S. - 5501 N Kedzie Ave - Turf Field,-1300000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,IGA - CPS - Peterson - Chimney/Stack Reduction,-750000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,IGA - CPS - Roosevelt H.S. - Athletic Turf Field/Parking Lot,-2900000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,IGA - CTA - North Park Garage - circulation/acquistion/demolition,-1400000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,IGA - CTA - Traffic signal - Foster / Albany - Driveway Reconfigeration -,-1000000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,MSAC DS - 2020-A2 - Albany Park Acad / Peterson ES,-76000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,Program Administration,-115000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Proposed Projects,Proposed Redevelopment Project #1,-1000000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,RDA - Roots Metropolitan Apts,-1875000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2023,Current Obligations,SBIF,-500000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2024,Current Obligations,IGA - CPS - Northside Prep H.S. - 5501 N Kedzie Ave - Turf Field,-2600000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2024,Current Obligations,IGA - CPS - Roosevelt H.S. - Athletic Turf Field/Parking Lot,-2900000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2024,Current Obligations,IGA - CTA - North Park Garage - circulation/acquistion/demolition,-700000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2024,Current Obligations,MSAC DS - 2020-A2 - Albany Park Acad / Peterson ES,-3116000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2024,Current Obligations,Program Administration,-118400,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,2024,Revenue,Property tax,11787200,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,Fund / Project Balances,Current Obligations,CDOT - ADA Polling Place - Hibbard ES/Aspira Haugan School/Roosevelt H. S.,-144800,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,Fund / Project Balances,Current Obligations,CDOT - Bridge - 3100 W Bryn Mawr Ave,-96300,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,Fund / Project Balances,Current Obligations,CDOT - Infra-Structure Improvements - Lighting - 4800-4900 N Harding; 4800-4900 N Springfield,-91500,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,Fund / Project Balances,Current Obligations,CDOT - Infra-Structure Improvements - Street/Sidewalk/Curb/Lighting - 4800-4900 N Harding; 4800-4900 N Springfield,-327200,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,Fund / Project Balances,Current Obligations,CDOT - Lighting - decorative pole replacement,-160000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,Fund / Project Balances,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,-950000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,Fund / Project Balances,Current Obligations,CDOT - Lighting - Ornamental lighting - Lawrence Ave,-51800,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,Fund / Project Balances,Current Obligations,"CDOT - Resurfacing - Leland, Ainslie, Spaulding",-14900,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,Fund / Project Balances,Current Obligations,CDOT - Stormwater diversion tunnel - Albany Park,-500000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,Fund / Project Balances,Current Obligations,CDOT - Traffic Signal - Foster at Kimball and Kedzie,-145700,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,Fund / Project Balances,Current Obligations,CDOT - Walk To Transit,-700,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,Fund / Project Balances,Current Obligations,DPD - Professional services,-5700,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,22954300,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,Fund / Project Balances,Current Obligations,IGA - CPS - Peterson ES - turf field,-1000000,02/16/2000,12/31/2024
T-088,Lawrence/Kedzie,Fund / Project Balances,Current Obligations,SBIF,-1196800,02/16/2000,12/31/2024
T-116,Lawrence/Pulaski,2022,Current Obligations,CDOT - Traffic signal - Pulaski/Ainslie - 4800 N Pulaski Rd,-600000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2022,Current Obligations,Program Administration,-28800,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2022,Revenue,Property tax,2624300,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2022,Revenue,Property Tax - 2022 - Collection Variance,-632900,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2022,Current Obligations,SBIF,-500000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2023,Proposed Projects,AIS - Library - Rehab,-2000000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2023,Proposed Projects,CDOT - CTA - Bus Priority Zone - Pulaski / Ainslie - Construction,-350000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2023,Proposed Projects,CDOT - CTA - Bus Priority Zone - Pulaski / Elston / Wilson - construction,-625000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2023,Current Obligations,CDOT - CTA - Bus Priority Zone - Pulaski / Elston / Wilson - design,-93800,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2023,Current Obligations,Program Administration,-29700,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2023,Revenue,Property tax,2624300,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2023,Current Obligations,RDA - NeighborSpace - First Nations Garden - Site Remediation/Build-Out - 4555 N Pulaski Rd,-350000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2023,Current Obligations,SBIF,-1000000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2023,Transfers Between TIF Districts,To Foster Edens (IGA - CPD - Gompers Park),-1250000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2024,Proposed Projects,AIS - Library - Rehab,-2000000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2024,Current Obligations,Program Administration,-30600,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2024,Revenue,Property tax,2624300,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2025,Current Obligations,Program Administration,-31500,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2025,Revenue,Property tax,2794400,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2026,Current Obligations,Program Administration,-32400,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,2026,Revenue,Property tax,2794400,02/27/2002,12/31/2026
T-164,Little Village East,2025,Proposed Projects,SBIF,-500000,04/22/2009,12/31/2033
T-116,Lawrence/Pulaski,Fund / Project Balances,Current Obligations,AIS - Police Station - District 17 - 4650 N Pulaski Rd - MEP,-1525000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,Fund / Project Balances,Current Obligations,CDOT - CTA - Bus Priority Zone - Pulaski / Ainslie - Design - Traffic Signal Warrant,-40000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,Fund / Project Balances,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,-1600000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,Fund / Project Balances,Current Obligations,CDOT - Stormwater diversion tunnel - Albany Park,-336100,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,Fund / Project Balances,Current Obligations,CDOT - Streetscape - Elston/Montrose,-866500,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,9575900,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,Fund / Project Balances,Current Obligations,IGA - CPD - Eugene Field Park - II,-345000,02/27/2002,12/31/2026
T-116,Lawrence/Pulaski,Fund / Project Balances,Current Obligations,SBIF,-858200,02/27/2002,12/31/2026
T-077,Lincoln Avenue,2022,Current Obligations,"CDOT - Streetscape - Lincoln Ave, Western Ave to Catalpa - 4835-5500 N Lincoln Ave",-5150000,11/03/1999,12/31/2023
T-077,Lincoln Avenue,2022,Current Obligations,Program Administration,-50200,11/03/1999,12/31/2023
T-077,Lincoln Avenue,2022,Revenue,Property tax,4062000,11/03/1999,12/31/2023
T-077,Lincoln Avenue,2022,Revenue,Property Tax - 2022 - Collection Variance,-916600,11/03/1999,12/31/2023
T-077,Lincoln Avenue,2022,Current Obligations,SBIF,-1000000,11/03/1999,12/31/2023
T-077,Lincoln Avenue,2022,Current Obligations,TIF Works,75000,11/03/1999,12/31/2023
T-077,Lincoln Avenue,2023,Current Obligations,IGA - CPS - Mather H.S. - Fire Alarm System,-1298000,11/03/1999,12/31/2023
T-077,Lincoln Avenue,2023,Current Obligations,Program Administration,-51700,11/03/1999,12/31/2023
T-077,Lincoln Avenue,2023,Revenue,Property tax,4062000,11/03/1999,12/31/2023
T-077,Lincoln Avenue,2023,Current Obligations,RDA - American Blues Theater - 5627 N Lincoln Ave,-2500000,11/03/1999,12/31/2023
T-077,Lincoln Avenue,2023,Fund Balance,Surplus TIF Funds - 2023,-25000,11/03/1999,12/31/2023
T-077,Lincoln Avenue,Fund / Project Balances,Current Obligations,AIS - ADA Polling Place - Police Station - District 20 - 5400 N Lincoln Ave - MEP/Polling Place ADA,-1500000,11/03/1999,12/31/2023
T-077,Lincoln Avenue,Fund / Project Balances,Current Obligations,AIS - CPL - Library - Budlong - boiler/roof/flooring/lighting,-218700,11/03/1999,12/31/2023
T-077,Lincoln Avenue,Fund / Project Balances,Current Obligations,CDOT - ADA Polling Place - CDOT - Mather H.S./Budlong Woods Library,-128100,11/03/1999,12/31/2023
T-077,Lincoln Avenue,Fund / Project Balances,Current Obligations,CDOT - Arterial resurfacing - 2020,-19600,11/03/1999,12/31/2023
T-077,Lincoln Avenue,Fund / Project Balances,Current Obligations,CDOT - Bridge - pedestrian/bike - Lincoln Ave over Chicago River N Branch,-306000,11/03/1999,12/31/2023
T-077,Lincoln Avenue,Fund / Project Balances,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,-1203800,11/03/1999,12/31/2023
T-077,Lincoln Avenue,Fund / Project Balances,Current Obligations,"CDOT - Streetscape - Lincoln Ave, Western Ave to Catalpa - 4835-5500 N Lincoln Ave",-533500,11/03/1999,12/31/2023
T-077,Lincoln Avenue,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,9134100,11/03/1999,12/31/2023
T-077,Lincoln Avenue,Fund / Project Balances,Current Obligations,SBIF,-615300,11/03/1999,12/31/2023
T-077,Lincoln Avenue,Fund / Project Balances,Current Obligations,TIF Works,-75000,11/03/1999,12/31/2023
T-164,Little Village East,2022,Current Obligations,CDOT - Little Village Arch Rehab,-900000,04/22/2009,12/31/2033
T-164,Little Village East,2022,Current Obligations,Program Administration,-4300,04/22/2009,12/31/2033
T-164,Little Village East,2022,Revenue,Property tax,520900,04/22/2009,12/31/2033
T-164,Little Village East,2022,Revenue,Property Tax - 2022 - Collection Variance,-83200,04/22/2009,12/31/2033
T-164,Little Village East,2023,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,100000,04/22/2009,12/31/2033
T-164,Little Village East,2023,Current Obligations,CDOT - Little Village Arch Rehab,-100000,04/22/2009,12/31/2033
T-164,Little Village East,2023,Proposed Projects,CDOT - Little Village Arch Rehab - Additional Funding,-500000,04/22/2009,12/31/2033
T-164,Little Village East,2023,Current Obligations,"CDOT - Street resurfacing - 27th St, Troy to Sacramento",89900,04/22/2009,12/31/2033
T-164,Little Village East,2023,Current Obligations,DPD - Study - SW Industrial Corridors - Transportation/Distribution/Logistics Uses,-2500,04/22/2009,12/31/2033
T-164,Little Village East,2023,Current Obligations,Program Administration,-4500,04/22/2009,12/31/2033
T-164,Little Village East,2023,Revenue,Property tax,520900,04/22/2009,12/31/2033
T-164,Little Village East,2024,Proposed Projects,"CDOT - Streetscape - 26th St, Sacramento to Kostner; et Manuel Perez Plaza",-527000,04/22/2009,12/31/2033
T-164,Little Village East,2024,Current Obligations,Program Administration,-4600,04/22/2009,12/31/2033
T-164,Little Village East,2024,Revenue,Property tax,520900,04/22/2009,12/31/2033
T-164,Little Village East,2025,Current Obligations,Program Administration,-4700,04/22/2009,12/31/2033
T-164,Little Village East,2025,Revenue,Property tax,569700,04/22/2009,12/31/2033
T-164,Little Village East,2026,Current Obligations,Program Administration,-4900,04/22/2009,12/31/2033
T-164,Little Village East,2026,Revenue,Property tax,569700,04/22/2009,12/31/2033
T-164,Little Village East,2027,Current Obligations,Program Administration,-5000,04/22/2009,12/31/2033
T-164,Little Village East,2027,Revenue,Property tax,569700,04/22/2009,12/31/2033
T-164,Little Village East,2028,Current Obligations,Program Administration,-5200,04/22/2009,12/31/2033
T-164,Little Village East,2028,Revenue,Property tax,619900,04/22/2009,12/31/2033
T-164,Little Village East,2029,Current Obligations,Program Administration,-5300,04/22/2009,12/31/2033
T-164,Little Village East,2029,Revenue,Property tax,619900,04/22/2009,12/31/2033
T-164,Little Village East,2030,Current Obligations,Program Administration,-5500,04/22/2009,12/31/2033
