TIF Number,TIF Name,Tme Period,Type,Description,Amount,Designation Date,Expiration Date
T-160,Kennedy/Kimball,2021,Current Obligations,IGA - CPD - Park 0081 - Avondale Park - Feldhouse Renovations,-951600,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2021,Current Obligations,Program Administration,-14800,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2021,Revenue,Property tax,1425500,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2021,Revenue,Property Tax - 2021 - 7.5% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-106900,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2022,Proposed Projects,CDOT - Athletic Field Park ROW improvements - Addison/Central Park,-451800,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2022,Current Obligations,IGA - CPD - Park 0081 - Avondale Park - Feldhouse Renovations,-951600,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2022,Current Obligations,Program Administration,-15200,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2022,Revenue,Property tax,1610700,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2022,Revenue,Property Tax - 2022 - 5.0% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-80500,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2022,Current Obligations,SBIF,39000,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2022,Fund Balance,Surplus TIF Funds - 2022,-17900,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2023,Current Obligations,IGA - CPD - Park 0081 - Avondale Park - Feldhouse Renovations,-951600,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2023,Current Obligations,Program Administration,-15700,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2023,Revenue,Property tax,1610700,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2024,Current Obligations,Program Administration,-16100,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2024,Revenue,Property tax,1610700,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2025,Current Obligations,Program Administration,-16600,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2025,Revenue,Property tax,1801500,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2026,Current Obligations,Program Administration,-17100,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2026,Revenue,Property tax,1801500,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2027,Current Obligations,Program Administration,-17600,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2028,Current Obligations,Program Administration,-18200,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2028,Revenue,Property tax,2000100,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2029,Current Obligations,Program Administration,-18700,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2029,Revenue,Property tax,2000100,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2030,Current Obligations,Program Administration,-19300,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2030,Revenue,Property tax,2000100,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2031,Current Obligations,Program Administration,-19900,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2031,Revenue,Property tax,2204600,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2032,Current Obligations,Program Administration,-20400,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,2032,Revenue,Property tax,2204600,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,Fund / Project Balances,Fund Balance,FY 2020 Year End Available Fund Balance,2508500,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-616500,03/12/2008,12/31/2032
T-160,Kennedy/Kimball,Fund / Project Balances,Current Obligations,SBIF,-39000,03/12/2008,12/31/2032
T-052,Kinzie Industrial Corridor,2021,Current Obligations,AIS - Chicago Center For Green Technology - 445 N Sacramento Ave - Windows/ADA/Elevators/Flooring,-1875000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,AIS - DSS - Ward Yard - 01st/27th Ward - 2502 W Grand Ave - MEP/Tuckpointing/Interior Repairs,-525000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,CDOT - ADA Polling Place - Morton/Cather/Otis Schools et Smith Park,-198500,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,CDOT - Metra Fulton Market Area In-fill Station - 355 N Ashland Ave - Acquisition Land / FMIS Planning,-500000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,"CDOT - Streetscape - Fulton Market, Halsted to Morgan",227700,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,"CDOT - Streetscape - Fulton Market, Morgan to Ogden",70400,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,"CDOT - Streetscape - Western, Lake to Monroe",30600,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,CDOT - West Side Infrastructure Improvements - Green Alley,-300000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,CDOT - West Side Infrastructure Improvements - Lighting - Arterial,-1740000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,CDOT - West Side Infrastructure Improvements - Streetscape Signage,-10000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,CDOT - West Side Infrastructure Improvements - viaduct/street resurfacing/curb/gutter/lighting/sidewalk,-4950000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,Diagonal parking,34000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,DPD - Study - Traffic - Fulton Market Area,-300000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,DPD - TIF Plan Amendment - 12 Year Extension - Kinzie TIF,-500000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,Parking Improvement Plan,11900,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,Planned Manufacturing District study,600,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,Program Administration,-771400,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Revenue,Property tax,69487800,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Revenue,Property Tax - 2021 - 7.5% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-5211600,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,RDA - Harold Washington Unity Coop,-36800,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,RDA - Peppercorn 240 LLC Note A,-187300,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,RDA - Peppercorn 240 LLC Note B,-108900,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,SBIF,-2000000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,Street improvements - Hatchery vicinity,138600,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,"Street improvements - Kinzie, Ogden to Carpenter; Racine, Carroll to Hubbard",409300,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Current Obligations,"Street resurfacing/sidewalk/viaduct - Oakley Blvd, 300-400 N Oakley Ave",75000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Fund Balance,Surplus TIF Funds - 2021,-2911900,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Transfers Between TIF Districts,To Chicago/Central Park (MSAC DS - 2010 - Westinghouse HS),-5347500,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2021,Transfers Between TIF Districts,To Midwest (Street improvements),-5100000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,"""606"" Bloomingdale Trail - rail spur and relocation costs",18800,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Proposed Projects,ADA Polling Place,-96000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,AIS - Environmental assessment/remediation - Lake/Maypole - additional,-1221000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,Alley reconstruction - Phase 1 - Ward 27,12600,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,CDOT - Metra Fulton Market Area In-fill Station - 355 N Ashland Ave - Acquisition Land / FMIS Planning,-20000000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,CDOT - Traffic signal - 1000/1100 W Lake,67000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Proposed Projects,CDOT - Traffic Signal - 800 W Hubbard St,-600000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,CDOT - Traffic signal - Halsted / Fulton Market,111600,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,DPD - Kinzie Industrial Improvements,-1150000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Proposed Projects,DPD - Pre-Development Services Consultant - Opportunity Sites,-100000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,DPD - Study - Redevelopment Kinzie/Lake - Hatchery Area - 17 City Owned Sites,-66000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,Environmental assessment/remediation,3100,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,Green Alley Program - 27th Ward,38800,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,IGA - CPD - Bickerdike Square Park - Water Service / Lighting,-135000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,IGA - CPD - Joseph Higgins Smith Park - pool deck and liner,-150000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,IGA - CPS - Beidler - turf retrofit/replacement,-400000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,"IGA - CPS - Building Automation System (""BAS"") - Kinzie Industrial TIF",-280000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,IGA - CPS - Cather - Masonry/Roof/Envelope,-4200000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,IGA - CPS - Cather - Mechanical,-4700000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,IGA - CPS - Morton - masonry/roof/envelope,-3100000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,IGA - CPS - Otis - chimney/stack reduction,-750000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,IGA - CPS - Otis - masonry/roof/envelope,-3500000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,IGA - CPS - Otis - MEP,-6800000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,IGA - CTA - Green Line - Morgan Station - construction,200,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,IGA - CTA - Green Line - track/structural upgrades - Phase 1,-17266000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,Lighting - 3100 W Lake,27700,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,"Lighting - Grand, Central Pk to Western",202500,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,Professional services,125600,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,Program Administration,-794600,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Revenue,Property tax,71865100,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Revenue,Property Tax - 2022 - 5.0% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-3593300,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,RDA - Chicago Greenworks LLC,13400,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,"Street improvements - Grand, Damen to Racine (Section 7)",-3253300,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,"Street improvements - Kinzie, Carpenter, Peoria, Green",246400,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,"Street reconstruction - Lake, Damen to Ashland",870100,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,Street resurfacing - Westside,2000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Transfers Between TIF Districts,To Chicago/Central Park (Invest South West Program),-15000000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Transfers Between TIF Districts,To Chicago/Central Park (MSAC DS - 2010 - Westinghouse HS),-1370500,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Transfers Between TIF Districts,To Midwest (AIS - Garfield Community Center - 10 S Kedzie Ave),-2200000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Transfers Between TIF Districts,To Midwest (CTA - Green Line - Track/Structural Improvements),-2833500,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Transfers Between TIF Districts,To Midwest (IGA - CPS - Frazier E.S.),-6000000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,2022,Current Obligations,Vaulted sidewalks - 1052 Fulton Market,20600,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,"""606"" Bloomingdale Trail - rail spur and relocation costs",-18800,06/10/1998,12/31/2022
T-103,Lake Calumet Area Industrial,Fund / Project Balances,Current Obligations,CDOT - Bridge - 100th St/Calumet River - repairs,-6200,12/13/2000,12/31/2024
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,AIS - CPL - Library - Richard M. Daley Library - 733 N Kedzie Ave - fire/life safety/MEP,-500000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,Alley reconstruction - Phase 1 - Ward 27,-12600,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,CDOT - Lighting - decorative pole replacement,-880000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,CDOT - Metra - Crossing Improvements - Study,-850000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,"CDOT - Streetscape - Fulton Market, Halsted to Morgan",-1556000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,"CDOT - Streetscape - Fulton Market, Morgan to Ogden",-379300,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,"CDOT - Streetscape - Western, Lake to Monroe",-30600,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,CDOT - Traffic signal - 1000/1100 W Lake,-67000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,CDOT - Traffic signal - Halsted / Fulton Market,-111600,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,Chicago Farmworks Ph II,-76800,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,CTA lighting improvements - Lake St,-1437000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,Damen/Lake Green Line Station - power upgrade,-5000000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,Diagonal parking,-34000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,DSS - Salt Dome - 2555 W Grand Ave - Salt Dome,-9524400,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,Environmental assessment/remediation,-3100,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,Fulton Market Metra In-Fill Station feasibility study,-313000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Fund Balance,FY 2020 Year End Available Fund Balance,165381000,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,Green Alley Program - 27th Ward,-38800,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,Green Line - Damen station - construction,-62261700,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,Green Line - Damen station - design,-624200,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,IGA - CTA - Green Line - Morgan Station - construction,-200,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,Kinzie Industrial Modernization Study,-574600,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,Lighting - 3100 W Lake,-44200,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,"Lighting - Grand, Central Pk to Western",-202500,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-4838900,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,Parking Improvement Plan,-11900,06/10/1998,12/31/2022
T-052,Kinzie Industrial Corridor,Fund / Project Balances,Current Obligations,Planned Manufacturing District study,-600,06/10/1998,12/31/2022
