TIF Number,TIF Name,Tme Period,Type,Description,Amount,Designation Date,Expiration Date
T-112,79th Street/Southwest Highway,2021,Proposed Projects,AIS - Fire Station - Engine Co. 015 - 8026 S Kedzie Ave - MEP/Interior Repairs/Windows/Fire Alarm,-420000,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,2021,Proposed Projects,TIF Works,-75000,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,2021,Proposed Transfers,To 79th Street Corridor (Invest South West Program),-4000000,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,2021,Revenue,Property tax,2009300,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-462000,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,2022,Current Obligations,Program administration,-32000,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,2022,Proposed Transfers,To 79th Street Corridor (Invest South West Program),-4000000,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,2022,Revenue,Property tax,2141000,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,2023,Current Obligations,Program administration,-37900,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,2024,Current Obligations,Program administration,-50200,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,2024,Revenue,Property tax,2141000,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,2025,Current Obligations,Program administration,-54100,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,2025,Revenue,Property tax,2276600,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,Fund / Project Balances,Current Obligations,CDOT - Traffic Signal - Left-Turn - 3200 W 83rd St,-169000,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,Fund / Project Balances,Current Obligations,CDOT - Traffic Signal - Left-Turn - 79th/Columbus,-320000,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,Fund / Project Balances,Current Obligations,Industrial Growth Zone,-1124600,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-594500,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,Fund / Project Balances,Current Obligations,Parallel parking - 2938-3326 W Columbus Ave,-19100,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,Fund / Project Balances,Current Obligations,Planned Manufacturing District study,-1200,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,Fund / Project Balances,Current Obligations,SBIF,-652400,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,Fund / Project Balances,Current Obligations,TIF Works,-47300,10/03/2001,12/31/2025
T-112,79th Street/Southwest Highway,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,7187100,10/03/2001,12/31/2025
T-113,Roseland/Michigan,2020,Current Obligations,CDOT - Sidewalk/curb/gutter repairs - ISW - Corridor 12,-426700,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2020,Current Obligations,Program administration,-12000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2020,Revenue,Property tax,589900,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-35400,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2020,Transfers Between TIF Districts,To North Pullman (RDA - Whole Foods Distribution),-296100,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2021,Current Obligations,Program administration,-12600,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2021,Current Obligations,SBIF,-500000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2021,Proposed Projects,AIS - Environmental - Phase I/II - 11500 S Michigan Ave,-35000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2021,Proposed Projects,DPD - Study - Roseland Community Medical District Plan,-75000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2021,Proposed Projects,Proposed ISW Project(s),-2574800,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2021,Proposed Transfers,From 105th/Vincennes (Invest South West Program),833400,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2021,Proposed Transfers,From 119th/Halsted (Invest South West Program),2000000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2021,Revenue,Property tax,589900,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-300800,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2021,Transfers Between TIF Districts,To North Pullman (RDA - Whole Foods Distribution),-507000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2022,Current Obligations,Program administration,-14200,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2022,Proposed Projects,Proposed ISW Project(s),-2649800,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2022,Proposed Transfers,From 105th/Vincennes (Invest South West Program),833400,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2022,Proposed Transfers,From 119th/Halsted (Invest South West Program),2000000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2022,Revenue,Property tax,663000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2022,Transfers Between TIF Districts,To North Pullman (RDA - Whole Foods Distribution),-507000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2023,Current Obligations,Program administration,-16500,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2023,Proposed Projects,CDOT - Lighting - Neighborhood Lighting Improvements,-545000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2023,Proposed Projects,Proposed ISW Project(s),-2649800,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2023,Proposed Transfers,From 105th/Vincennes (Invest South West Program),833400,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2023,Proposed Transfers,From 119th/Halsted (Invest South West Program),2000000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2023,Revenue,Property tax,663000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2023,Transfers Between TIF Districts,To North Pullman (RDA - Whole Foods Distribution),-507000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2024,Current Obligations,Program administration,-21400,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2024,Revenue,Property tax,663000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2024,Transfers Between TIF Districts,To North Pullman (RDA - Whole Foods Distribution),-507000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2025,Current Obligations,Program administration,-23700,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2025,Revenue,Property tax,738300,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2025,Transfers Between TIF Districts,To North Pullman (RDA - Whole Foods Distribution),-507000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2026,Current Obligations,Program administration,-34300,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2026,Revenue,Property tax,738300,01/16/2002,12/31/2026
T-113,Roseland/Michigan,2026,Transfers Between TIF Districts,To North Pullman (RDA - Whole Foods Distribution),-1014000,01/16/2002,12/31/2026
T-113,Roseland/Michigan,Fund / Project Balances,Current Obligations,Invest South West Program (ISW) - Phase I - Corridor 12,-332600,01/16/2002,12/31/2026
T-113,Roseland/Michigan,Fund / Project Balances,Current Obligations,SBIF,-5200,01/16/2002,12/31/2026
T-113,Roseland/Michigan,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,1351400,01/16/2002,12/31/2026
T-114,119th and Halsted,2020,Current Obligations,Program administration,-23900,02/06/2002,12/31/2026
T-114,119th and Halsted,2020,Current Obligations,RDA - Maple Park Market Place,-250000,02/06/2002,12/31/2026
T-114,119th and Halsted,2020,Revenue,Property tax,949200,02/06/2002,12/31/2026
T-114,119th and Halsted,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-57000,02/06/2002,12/31/2026
T-114,119th and Halsted,2021,Current Obligations,Lighting - arterial - West Pullman,57000,02/06/2002,12/31/2026
T-114,119th and Halsted,2021,Current Obligations,NIF,-283600,02/06/2002,12/31/2026
T-114,119th and Halsted,2021,Current Obligations,Program administration,-25000,02/06/2002,12/31/2026
T-114,119th and Halsted,2021,Current Obligations,Residential St Resurfacing - Ward 34,49000,02/06/2002,12/31/2026
T-114,119th and Halsted,2021,Current Obligations,Retail Thrive Zone,17200,02/06/2002,12/31/2026
T-114,119th and Halsted,2021,Proposed Projects,CDOT - Polling Place - ADA improvements - CDOT - 1 school(s),-125000,02/06/2002,12/31/2026
T-114,119th and Halsted,2021,Proposed Projects,Proposed ADA Polling Place Project(s),-75000,02/06/2002,12/31/2026
T-114,119th and Halsted,2021,Proposed Transfers,To Roseland/Michigan (Invest South West Program),-2000000,02/06/2002,12/31/2026
T-114,119th and Halsted,2021,Revenue,Property tax,949200,02/06/2002,12/31/2026
T-114,119th and Halsted,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-388900,02/06/2002,12/31/2026
T-114,119th and Halsted,2022,Current Obligations,Program administration,-28200,02/06/2002,12/31/2026
T-114,119th and Halsted,2022,Proposed Transfers,To Roseland/Michigan (Invest South West Program),-2000000,02/06/2002,12/31/2026
T-114,119th and Halsted,2022,Revenue,Property tax,1096400,02/06/2002,12/31/2026
T-114,119th and Halsted,2023,Current Obligations,Program administration,-33300,02/06/2002,12/31/2026
T-114,119th and Halsted,2023,Proposed Transfers,To Roseland/Michigan (Invest South West Program),-2000000,02/06/2002,12/31/2026
T-114,119th and Halsted,2023,Revenue,Property tax,1096400,02/06/2002,12/31/2026
T-114,119th and Halsted,2024,Current Obligations,Program administration,-43900,02/06/2002,12/31/2026
T-114,119th and Halsted,2024,Proposed Projects,CDOT - Lighting - Neighborhood Lighting Improvements,-810000,02/06/2002,12/31/2026
T-114,119th and Halsted,2024,Revenue,Property tax,1096400,02/06/2002,12/31/2026
T-114,119th and Halsted,2025,Current Obligations,Program administration,-48500,02/06/2002,12/31/2026
T-114,119th and Halsted,2025,Revenue,Property tax,1248000,02/06/2002,12/31/2026
T-114,119th and Halsted,2026,Current Obligations,Program administration,-71700,02/06/2002,12/31/2026
T-114,119th and Halsted,2026,Revenue,Property tax,1248000,02/06/2002,12/31/2026
T-114,119th and Halsted,Fund / Project Balances,Current Obligations,Lighting - arterial - West Pullman,-57000,02/06/2002,12/31/2026
T-114,119th and Halsted,Fund / Project Balances,Current Obligations,NIF,-434500,02/06/2002,12/31/2026
T-114,119th and Halsted,Fund / Project Balances,Current Obligations,RDA - Maple Park Market Place,-250000,02/06/2002,12/31/2026
T-114,119th and Halsted,Fund / Project Balances,Current Obligations,Residential St Resurfacing - Ward 34,-49000,02/06/2002,12/31/2026
T-114,119th and Halsted,Fund / Project Balances,Current Obligations,Retail Thrive Zone,-17200,02/06/2002,12/31/2026
T-114,119th and Halsted,Fund / Project Balances,Current Obligations,SBIF,-427800,02/06/2002,12/31/2026
T-114,119th and Halsted,Fund / Project Balances,Current Obligations,SBIF - Retail Thrive Zone,-250000,02/06/2002,12/31/2026
T-114,119th and Halsted,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,4629000,02/06/2002,12/31/2026
T-115,Chicago/Central Park,2020,Current Obligations,CDOT - Sidewalk/curb/gutter repairs - ISW - Corridor 02,-73900,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2020,Current Obligations,IGA - CPD - Park 1040 - Kells Park - expansion,-500000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2020,Current Obligations,MSAC - program costs,-3100,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2020,Current Obligations,MSAC DS - 2010 - Al Raby/Westinghouse - Series A - Callable,-9371200,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2020,Current Obligations,MSAC DS - 2010 - Al Raby/Westinghouse (Series B),-5811800,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2020,Current Obligations,Program administration,-106700,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2020,Revenue,Property tax,6247400,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-374800,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2020,Transfers Between TIF Districts,From Kinzie Ind. Corr. (MSAC DS - 2010 - Westinghouse HS),12677300,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Current Obligations,AIS - Fire Station - Engine Co. 044 - repairs - boiler/windows/overhead door/roof,-1450000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Current Obligations,CDOT - Arterial Resurfacing - 800-1300 N Central Park Ave,-590000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Current Obligations,IGA - CPD - Park 1040 - Kells Park - expansion,-600000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Current Obligations,Lighting - multiple locations in Ward 28,318000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Current Obligations,MSAC DS - 2010 - Al Raby/Westinghouse (Series B),-7496600,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Current Obligations,Program administration,-111500,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Current Obligations,Retail Thrive Zone,46200,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Current Obligations,Street resurfacing / sidewalk repairs - Ward 28,27300,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Current Obligations,Westside resurfacing program,11300,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Proposed Projects,AIS - Fire Station - Engine Co. 044 - 412 N Kedzie Ave - interior/MEP,-700000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Proposed Projects,"CDOT - CTA - Bus Priority Zone - Pulaski, Iowa to Huron",-397400,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Proposed Projects,CDOT - Polling Place - ADA improvements - CDOT - 2 school(s),-250000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Proposed Projects,Proposed ADA Polling Place Project(s),-150000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Proposed Projects,Proposed ISW Project(s),-8813000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Proposed Projects,TIF Works,-100000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Proposed Transfers,From Kinzie Ind. Corr. (Invest South West Program),9486900,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Proposed Transfers,Port to Northwest Ind TIF - Polling Place ADA project,-325000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Proposed Transfers,Port to Northwest Industrial TIF - Economic Development Project,-5000000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Proposed Transfers,To Northwest Ind. Corr. (City facility repairs),-2000000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Proposed Transfers,To Northwest Ind. Corr. (Polling Place ADA Upgrade - CDOT),-600000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Revenue,Property tax,6247400,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-1289700,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2021,Transfers Between TIF Districts,From Kinzie Ind. Corr. (MSAC DS - 2010 - Westinghouse HS),5347500,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2022,Current Obligations,MSAC DS - 2010 - Al Raby/Westinghouse (Series B),-1370600,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2022,Current Obligations,Program administration,-120900,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2022,Proposed Projects,Proposed ISW Project(s),-9413000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2022,Proposed Transfers,From Kinzie Ind. Corr. (Invest South West Program),9413000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2022,Proposed Transfers,Port to Northwest Industrial TIF - Economic Development Project,-5000000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2022,Revenue,Property tax,6595600,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2022,Transfers Between TIF Districts,From Kinzie Ind. Corr. (MSAC DS - 2010 - Westinghouse HS),1370500,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2023,Current Obligations,Program administration,-144400,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2023,Current Obligations,SBIF,-500000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2023,Proposed Projects,CDOT - Lighting - TBD Locations,-1500000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2023,Proposed Projects,CDOT - Street Resurfacing - TBD Locations,-1500000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2023,Proposed Projects,Proposed school project #1,-4000000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2023,Revenue,Property tax,6595600,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2024,Current Obligations,MSAC DS - 2010 - Al Raby/Westinghouse (Series B),-5765800,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2024,Current Obligations,Program administration,-193600,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2024,Revenue,Property tax,6595600,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2025,Current Obligations,MSAC DS - 2010 - Al Raby/Westinghouse (Series B),-7889000,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2025,Current Obligations,Program administration,-205500,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2025,Revenue,Property tax,6954200,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2026,Current Obligations,Program administration,-308200,02/27/2002,12/31/2026
T-115,Chicago/Central Park,2026,Revenue,Property tax,6954200,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,Chicago Ave HSIP - pedestrial safety - design/construction,-327600,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,IGA - CPD - Skate Park - 3349 W Rice St,-1252400,02/27/2002,12/31/2026
T-115,Chicago/Central Park,Fund / Project Balances,Current Obligations,IGA - CPS - Al Raby - improvements,-1654200,02/27/2002,12/31/2026
